,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,전형유형,지역,대학명,계열,충족여부,전형명,모집단위명,모집예정인원,선발유형,전형방법,최저학력기준 내용
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),신소재공학부-고분자공학전공,22,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),신소재공학부-금속재료공학전공,22,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),신소재공학부-세라믹공학전공,19,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),약학과,7,일괄합산,학생부(정량)100,국수(미/기)영과(2) 중 수학 포함 3개 영역 합 5이내 (탐구 소수점 절사)
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),에너지공학과,14,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),원예과학부,40,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),의류학과,10,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),의예과,24,일괄합산,학생부(정량)100,국수(미/기)영과(2) 중 수학 포함 3개 영역 합 4이내 (탐구 소수점 절사)
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),인테리어재료공학과,14,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),자연과학자율전공,20,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),전기공학과,23,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),전자공학부,42,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),정보통계학과,9,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),제약공학과,15,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),제어로봇공학과,22,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),조경학과,24,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),조선해양공학과,23,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),지역시스템공학과,12,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),지질과학과,13,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),축산과학부,23,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),컴퓨터공학부,35,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),토목공학과,17,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),항공우주공학부,35,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 5이내
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),항노화신소재과학과,17,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),해양경찰시스템학과,22,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),해양생명과학과,22,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),해양식품생명의학부,40,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),해양토목공학과,22,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),해양환경공학과,23,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),화학공학과,21,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),화학과,21,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),화학교육과,4,일괄합산,학생부(정량)100,국수영과(1) 중 과탐 포함 2개 영역 합 7이내
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),환경공학과,17,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),환경산림과학부,33,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,#REF!,일반전형(학생부교과),환경생명화학과,10,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,최저미반영,일반전형(학생부교과),환경재료과학과,11,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,인문,#REF!,지역인재전형(학생부교과),경영학부,3,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,인문,#REF!,지역인재전형(학생부교과),경제학부,6,일괄합산,학생부(정량)100,국수영탐(1) 중 3개 영역 합 12이내
,학생부교과,경남,경상국립대,인문,#REF!,지역인재전형(학생부교과),국어교육과,5,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 7이내
,학생부교과,경남,경상국립대,인문,#REF!,지역인재전형(학생부교과),국제통상학과,5,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,인문,#REF!,지역인재전형(학생부교과),스마트유통물류학과,7,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,인문,최저미반영,지역인재전형(학생부교과),영어영문학부-영어영문학,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,인문,최저미반영,지역인재전형(학생부교과),한문학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,인문,#REF!,지역인재전형(학생부교과),행정학과,2,일괄합산,학생부(정량)100,국수영탐(1) 중 3개 영역 합 12이내
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),간호학과,30,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 8이내
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),건축공학부,11,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 9이내
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),건축학과,2,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,최저미반영,지역인재전형(학생부교과),기계공학부,3,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,지역인재전형(학생부교과),동물생명융합학부,1,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),메카트로닉스공학부,5,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,최저미반영,지역인재전형(학생부교과),미래자동차공학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),산업시스템공학부,3,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),생명과학부,4,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),생물교육과,3,일괄합산,학생부(정량)100,국수영과(1) 중 과탐 포함 2개 영역 합 7이내
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),수의예과,23,일괄합산,학생부(정량)100,국수영과(2) 중 수학 포함 3개 영역 합 6이내 (탐구 소수점 절사)
,학생부교과,경남,경상국립대,자연,최저미반영,지역인재전형(학생부교과),식품공학부,3,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),식품영양학과,7,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),약학과,6,일괄합산,학생부(정량)100,국수(미/기)영과(2) 중 수학 포함 3개 영역 합 6이내 (탐구 소수점 절사)
,학생부교과,경남,경상국립대,자연,최저미반영,지역인재전형(학생부교과),에너지공학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),원예과학부,7,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),의예과,89,일괄합산,학생부(정량)100,국수(미/기)영과(2) 중 수학 포함 3개 영역 합 6이내 (탐구 소수점 절사)
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),전자공학부,4,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 10이내
,학생부교과,경남,경상국립대,자연,최저미반영,지역인재전형(학생부교과),축산과학부,5,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,지역인재전형(학생부교과),토목공학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,#REF!,지역인재전형(학생부교과),항공우주공학부,10,일괄합산,학생부(정량)100,국수영탐(1) 중 2개 영역 합 5이내
,학생부교과,경남,경상국립대,자연,최저미반영,지역인재전형(학생부교과),항노화신소재과학과,1,일괄합산,학생부(정량)100,미반영
,학생부교과,경남,경상국립대,자연,최저미반영,지역인재전형(학생부교과),환경산림과학부,3,일괄합산,학생부(정량)100,미반영
,학생부교과,부산,경성대,인문,최저미반영,사회배려대상자전형,경영학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,부산,경성대,인문,최저미반영,사회배려대상자전형,경제금융물류학부,2,일괄합산,학생부(정량)100,미반영
,학생부교과,부산,경성대,인문,최저미반영,사회배려대상자전형,국제무역통상학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,부산,경성대,인문,최저미반영,사회배려대상자전형,글로컬문화학부,2,일괄합산,학생부(정량)100,미반영
,학생부교과,부산,경성대,인문,최저미반영,사회배려대상자전형,법학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,부산,경성대,인문,최저미반영,사회배려대상자전형,영어영문학과,2,일괄합산,학생부(정량)100,미반영
