지역구분,대학설립형태,대학명,전형세부유형,중심전형분류,계열,상세계열,모집단위명,소재지,모집인원,"전영역
응시
여부","필수
응시
과목","탐구
반영
방법",최저학력기준 내용
부산,사립,동아대,지역인재교과전형,학생부교과,자연,농림•수산•환경,응용생물공학과,승학,11,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 10이내"
부산,사립,동아대,지역인재교과전형,학생부교과,자연,생명공•의과학•보건,의약생명공학과,승학,14,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 10이내"
부산,사립,동아대,지역인재교과전형,학생부교과,자연,의예,의예과,구덕,27,Y,,1과목,"국, 수, 영, 탐(사/과)(1과목) 영역 합 6이내"
부산,사립,동아대,지역인재교과전형,학생부교과,자연,전기•전자•컴퓨터•통신,전기공학과,승학,14,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 10이내"
부산,사립,동아대,지역인재교과전형,학생부교과,자연,전기•전자•컴퓨터•통신,전자공학과,승학,24,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 10이내"
부산,사립,동아대,지역인재교과전형,학생부교과,자연,수학•통계,정보수학과,승학,11,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 10이내"
부산,사립,동아대,지역인재교과전형,학생부교과,자연,건설•토목•안전,조경학과,승학,7,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 10이내"
부산,사립,동아대,지역인재교과전형,학생부교과,자연,기계•자동차•철도•항공•조선,조선해양공학과,승학,13,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 10이내"
부산,사립,동아대,지역인재교과전형,학생부교과,자연,전기•전자•컴퓨터•통신,컴퓨터공학과,승학,14,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 10이내"
부산,사립,동아대,지역인재교과전형,학생부교과,자연,디자인•의류•뷰티,패션디자인학과,승학,9,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 10이내"
부산,사립,동아대,지역인재교과전형,학생부교과,자연,신소재•화공•에너지,화학공학과,승학,17,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 10이내"
부산,사립,동아대,지역인재교과전형,학생부교과,자연,물리•화학•생명•천문,화학과,승학,15,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 10이내"
부산,사립,동아대,지역인재교과전형,학생부교과,자연,신소재•화공•에너지,환경에너지공학부-미래에너지공학,승학,8,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 10이내"
부산,사립,동아대,지역인재교과전형,학생부교과,자연,신소재•화공•에너지,환경에너지공학부-환경안전,승학,6,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 10이내"
부산,사립,동아대,지역인재기회균형대상자전형(교과),학생부교과,자연,간호,간호학과,구덕,3,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 8이내"
부산,사립,동아대,지역인재기회균형대상자전형(종합),학생부종합,자연,의예,의예과,구덕,3,Y,,1과목,"국, 수, 영, 탐(사/과)(1과목) 영역 합 6이내"
부산,사립,동아대,지역인재종합전형,학생부종합,자연,의예,의예과,구덕,20,Y,,1과목,"국, 수, 영, 탐(사/과)(1과목) 영역 합 6이내"
경북,사립,동양대,사회공헌자전형,학생부교과,자연,간호,간호학과,영주,1,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 1개 영역 5이내"
경북,사립,동양대,일반1전형,학생부교과,자연,간호,간호학과,영주,85,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 1개 영역 5이내"
경북,사립,동양대,지역인재전형,학생부교과,자연,간호,간호학과,영주,13,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 1개 영역 5이내"
부산,사립,동의대,일반고교과전형,학생부교과,인문,법•정치•행정,경찰행정학과,,40,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 8이내"
부산,사립,동의대,일반고교과전형,학생부교과,인문,유아•특수교육,유아교육과,,8,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 8이내"
부산,사립,동의대,일반고교과전형,학생부교과,자연,간호,간호학과,,57,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 7이내"
부산,사립,동의대,일반고교과전형,학생부교과,자연,생명공•의과학•보건,물리치료학과,,23,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 8이내"
부산,사립,동의대,일반고교과전형,학생부교과,자연,생명공•의과학•보건,방사선학과,,15,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 8이내"
부산,사립,동의대,일반고교과전형,학생부교과,자연,생명공•의과학•보건,임상병리학과,,32,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 8이내"
부산,사립,동의대,일반고교과전형,학생부교과,자연,생명공•의과학•보건,치위생학과,,21,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 8이내"
부산,사립,동의대,일반고교과전형,학생부교과,자연,한의예,한의예과,,9,,,2과목평균,"국, 수, 영, 탐(사/과)(2과목평균) 중 3개 영역 합 5이내"
부산,사립,동의대,지역인재교과(저소득층)전형,학생부교과,자연,간호,간호학과,,3,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 7이내"
부산,사립,동의대,지역인재교과(저소득층)전형,학생부교과,자연,한의예,한의예과,,1,,,2과목평균,"국, 수, 영, 탐(사/과)(2과목평균) 중 3개 영역 합 5이내"
부산,사립,동의대,지역인재교과전형,학생부교과,자연,한의예,한의예과,,17,,,2과목평균,"국, 수, 영, 탐(사/과)(2과목평균) 중 3개 영역 합 5이내"
전남,국립,목포대,교과일반전형,학생부교과,자연,간호,간호학과,,10,,,1과목,"국, 수, 영, 탐(1과목) 중 1개 영역 6이내 (수(미적/기하) 선택시 1등급 상향)"
전남,국립,목포대,교과일반전형,학생부교과,자연,약학,약학과,,3,,화학/생물,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수학과 탐(과) 포함 3개 영역 합 6이내 (화학, 생물 중 1과목 필수응시)"
전남,국립,목포대,기회균형전형,학생부교과,자연,약학,약학과,,2,,화학/생물,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수학과 탐(과) 포함 3개 영역 합 6이내 (화학, 생물 중 1과목 필수응시)"
전남,국립,목포대,지역인재전형(교과),학생부교과,자연,간호,간호학과,,16,,,1과목,"국, 수, 영, 탐(1과목) 중 1개 영역 6이내 (수(미적/기하) 선택시 1등급 상향)"
전남,국립,목포대,지역인재전형(교과),학생부교과,자연,약학,약학과,,11,,화학/생물,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수학과 탐(과) 포함 3개 영역 합 6이내 (화학, 생물 중 1과목 필수응시)"
전남,국립,목포대,지역인재전형(종합),학생부종합,자연,약학,약학과,,4,,화학/생물,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수학과 탐(과) 포함 3개 영역 합 6이내 (화학, 생물 중 1과목 필수응시)"
전남,국립,목포해양대,누구나전형,학생부교과,자연,법•정치•행정,해군사관학부(남),,4,,,2과목평균,"국, 수, 영, 탐(2과목평균) 중 2개 영역 합 11이내 (탐구 소수점 절사)"
전남,국립,목포해양대,누구나전형,학생부교과,자연,법•정치•행정,해군사관학부(여),,1,,,2과목평균,"국, 수, 영, 탐(2과목평균) 중 2개 영역 합 11이내 (탐구 소수점 절사)"
전남,국립,목포해양대,지역인재전형,학생부교과,자연,법•정치•행정,해군사관학부(남),,2,,,2과목평균,"국, 수, 영, 탐(2과목평균) 중 2개 영역 합 12이내 (탐구 소수점 절사)"
전남,국립,목포해양대,학생부성적우수자전형,학생부교과,자연,법•정치•행정,해군사관학부(남),,17,,,2과목평균,"국, 수, 영, 탐(2과목평균) 중 2개 영역 합 11이내 (탐구 소수점 절사)"
전남,국립,목포해양대,학생부성적우수자전형,학생부교과,자연,법•정치•행정,해군사관학부(여),,3,,,2과목평균,"국, 수, 영, 탐(2과목평균) 중 2개 영역 합 11이내 (탐구 소수점 절사)"
부산,국립,부경대,교과성적우수인재전형,학생부교과,공통,자유전공,글로벌자율전공학부,,7,,국어/수학,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내 또는 수학 포함 2개 영역 합 9이내 (수(확통) 선택시 1등급 하향 적용)"
부산,국립,부경대,교과성적우수인재전형,학생부교과,공통,자유전공,자유전공학부,,200,,국어/수학,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내 또는 수학 포함 2개 영역 합 9이내 (수(확통) 선택시 1등급 하향 적용)"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,자유전공,경영대학자유전공학부,,30,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,경영•경제•무역,경영학부,,35,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,경영•경제•무역,경제학과,,19,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,어문•인문학,국어국문학과,,5,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,어문•인문학,국제지역학부,,14,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,경영•경제•무역,국제통상학부,,23,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,사회•언론•매체,미디어커뮤니케이션학부,,11,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,법•정치•행정,법학과,,12,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,어문•인문학,사학과,,6,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,법•정치•행정,사회계열,,8,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,어문•인문학,영어영문학부,,12,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,자유전공,인문사회과학대학자유전공학부,,65,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,어문•인문학,일어일문학부,,13,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,법•정치•행정,정치외교학과,,3,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,어문•인문학,중국학과,,4,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,경영•경제•무역,해양수산경영경제학부,,19,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,인문,복지•아동•가족,행정복지학부,,14,,국어,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 국어 포함 2개 영역 합 8이내"
부산,국립,부경대,교과성적우수인재전형,학생부교과,자연,간호,간호학과,,17,,수학,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 수학 포함 2개 영역 합 9이내 (수(확통) 선택시 1등급 하향 적용)"
부산,국립,부경대,교과성적우수인재전형,학생부교과,자연,건설•토목•안전,건축공학과(4년),,7,,수학,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 수학 포함 2개 영역 합 9이내 (수(확통) 선택시 1등급 하향 적용)"
부산,국립,부경대,교과성적우수인재전형,학생부교과,자연,신소재•화공•에너지,고분자화학소재공학부,,25,,수학,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 수학 포함 2개 영역 합 9이내 (수(확통) 선택시 1등급 하향 적용)"
부산,국립,부경대,교과성적우수인재전형,학생부교과,자연,자유전공,공과대학자유전공학부,,123,,수학,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 수학 포함 2개 영역 합 9이내 (수(확통) 선택시 1등급 하향 적용)"
부산,국립,부경대,교과성적우수인재전형,학생부교과,자연,전기•전자•컴퓨터•통신,과학컴퓨팅학과,,4,,수학,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 수학 포함 2개 영역 합 9이내 (수(확통) 선택시 1등급 하향 적용)"
부산,국립,부경대,교과성적우수인재전형,학생부교과,자연,기계•자동차•철도•항공•조선,기계공학부,,42,,수학,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 수학 포함 2개 영역 합 9이내 (수(확통) 선택시 1등급 하향 적용)"
부산,국립,부경대,교과성적우수인재전형,학생부교과,자연,신소재•화공•에너지,나노융합반도체공학부,,40,,수학,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 수학 포함 2개 영역 합 9이내 (수(확통) 선택시 1등급 하향 적용)"
